AW1,AW2,AW3
45.493,39.511,33.245
44.983,88.74,96.36
26.958,28.704,25.409
45.081,48.876,48.543
38.413,60.409,70.99
39.315,76.384,76.443
49.072,35.794,31.695
37.05,79.11,85.141
47.905,84.023,85.877
41.315,67.47,60.684
47.621,82.121,85.308
44.797,60.497,64.763
47.739,78.228,87.024
47.062,86.465,102.146
36.922,43.365,40.099
44.797,64.704,65.273
31.47,35.167,44.483
44.875,78.375,57.624
37.893,58.781,61.292
36.853,67.872,70.794
35.588,75.639,69.147
38.069,63.243,58.536
39.442,54.878,38.952
33.431,44.159,42.424
45.983,80.111,78.404
40.845,75.962,71.922
55.29,91.81,83.817
30.597,46.101,36.128
47.229,76.874,78.443
36.118,70.422,63.194
34.264,54.241,61.301
47.288,72.206,69.647
24.644,32.431,27.91
34.912,93.624,83.955
37.942,84.19,81.954
40.276,59.889,56.016
37.089,81.327,78.09
41.472,90.545,87.426
42.041,38.825,44.277
41.217,54.123,53.152
27.253,45.277,48.376
34.872,47.876,47.415
41.58,38.707,39.874
45.179,80.218,82.817
36.559,67.372,64.94
48.602,73.599,72.559
30.744,57.016,62.37
50.102,96.007,102.842
25.939,36.971,34.549
41.208,40.727,42.943
40.678,36.628,31.94
44.709,56.418,50.347
37.236,42.728,35.873
39.099,42.433,55.555
42.208,73.324,70.147
36.883,44.905,48.464
30.391,57.673,57.192
39.589,46.111,52.446
31.048,33.705,38.903
32.695,58.86,54.888
52.466,65.234,65.253
40.511,39.893,39.55
41.413,52.779,47.651
34.225,57.751,56.104
32.166,61.654,43.728
40.011,50.004,52.936
44.208,51.671,52.505
32.333,40.747,38.305
40.394,67.558,73.569
34.117,78.689,82.16
32.499,65.499,62.763
44.169,40.717,37.412
40.727,38.687,37.138
55.231,95.997,104.451
40.08,92.732,101.313
35.0,48.808,59.762
39.57,84.278,75.59
40.217,72.108,74.687
46.238,57.3,56.476
38.658,40.06,36.442
35.843,41.502,36.922
37.412,44.159,45.267
38.795,38.854,23.762
39.511,55.368,55.231
39.089,62.684,57.222
42.355,64.714,70.657
45.14,56.722,55.447
40.148,50.642,51.75
45.071,49.337,71.079
35.225,61.36,55.672
41.747,47.023,55.604
37.814,55.202,59.065
33.784,51.426,51.22
38.04,45.346,47.268
43.443,55.564,64.489
46.758,49.857,54.878
41.188,84.17,88.348
57.516,51.328,50.377
35.471,46.719,44.689
40.58,48.357,42.786
40.894,45.66,42.247
40.541,98.763,102.381
43.394,53.329,52.083
49.259,48.651,51.995
35.677,32.313,30.342
31.146,45.748,41.678
32.48,38.736,40.443
36.324,43.218,44.434
43.061,55.731,52.309
41.472,59.546,59.575
35.382,59.791,53.642
42.786,59.271,99.008
38.805,61.292,61.811
45.709,33.705,33.607
38.03,53.593,63.881
45.267,78.826,73.697
37.491,62.772,57.702
29.4,64.312,56.869
43.071,56.398,57.183
45.709,84.445,87.328
37.834,47.366,45.444
39.815,111.668,58.683
29.44,53.731,52.397
42.816,51.544,51.544
39.972,63.684,66.46
51.475,45.424,52.495
41.463,70.696,83.916
52.122,76.845,70.049
33.186,54.515,58.938
41.06,45.297,45.003
30.675,54.084,54.025
38.756,49.808,48.004
41.649,93.124,82.023
38.619,34.461,29.498
45.346,40.766,35.677
31.803,59.124,62.919
43.787,40.933,55.094
24.301,49.769,51.544
37.53,55.81,72.481
36.893,54.505,52.554
36.696,60.87,61.949
41.296,49.877,54.692
50.092,61.399,59.301
44.208,51.24,51.563
35.981,33.048,25.085
44.002,57.702,50.818
36.736,59.732,55.31
40.727,51.142,48.2
42.914,82.101,83.847
42.384,73.207,71.363
42.414,46.758,41.639
30.175,59.517,64.744
47.945,44.463,49.249
36.579,65.626,64.371
49.396,96.037,90.26
47.052,52.299,47.611
62.606,53.966,50.593
34.0,33.705,36.912
47.749,48.357,46.052
40.296,84.082,84.749
36.579,49.249,55.466
42.061,60.585,59.821
45.209,46.189,46.16
33.539,65.361,57.84
51.357,51.612,50.642
39.884,53.927,51.965
35.373,44.718,39.756
53.613,80.826,77.659
32.911,64.753,54.339
46.493,34.451,37.559
21.624,48.778,52.191
33.549,45.709,60.066
52.417,54.976,63.498
50.298,89.299,82.219
41.521,53.966,43.257
44.434,41.737,42.61
38.56,75.923,77.198
45.562,55.555,53.74
46.18,45.513,47.376
35.579,46.032,54.054
35.333,73.305,73.932
35.794,43.306,47.278
30.92,44.934,45.052
46.464,53.25,47.033
48.719,99.469,91.339
31.675,48.513,44.63
36.951,48.719,48.876
55.947,89.701,97.596
36.902,47.631,48.2
46.189,98.459,87.877
35.078,60.399,59.379
30.528,39.178,46.65
40.011,36.285,29.969
48.965,51.975,50.808
45.562,40.217,38.373
41.551,63.116,64.047
22.987,54.241,45.572
39.482,43.326,49.435
32.293,45.071,45.199
41.855,52.926,43.904
45.572,46.278,51.652
42.855,67.46,64.165
38.54,45.238,43.787
39.56,37.412,43.6
35.784,42.237,30.391
37.01,49.229,55.496
39.433,75.031,77.512
33.048,38.481,38.256
44.807,48.474,70.363
44.601,50.808,52.564
34.421,47.131,48.563
62.547,44.895,48.268
44.885,49.916,49.151
42.178,43.963,51.348
30.45,38.05,37.344
43.492,76.041,71.196
50.063,82.386,71.059
41.688,70.824,75.874
38.128,90.662,82.18
44.542,64.832,67.087
47.896,97.468,108.314
41.149,70.245,63.253
61.399,81.64,76.972
31.754,54.505,55.486
39.021,63.253,55.133
44.012,44.905,43.179
36.647,33.401,33.823
31.832,34.598,35.667
38.766,53.564,45.022
37.295,51.701,44.807
34.735,46.68,35.216
32.754,44.061,50.445
42.335,46.788,34.647
38.609,44.287,40.972
27.733,50.897,54.721
43.532,47.827,46.042
38.099,30.538,30.95
41.149,43.404,35.765
42.992,49.455,47.592
41.531,43.944,39.952
30.097,28.018,37.187
40.031,51.887,46.474
34.323,41.737,35.284
32.803,33.98,32.97
30.783,46.68,46.356
40.835,70.51,76.384
28.39,40.256,42.041
28.959,35.471,35.569
36.726,37.746,44.875
58.085,53.289,50.289
42.992,42.58,45.356
34.255,49.582,38.344
32.225,47.111,36.314
35.176,61.105,65.067
37.334,39.246,38.275
37.099,39.746,35.059
42.198,39.972,39.315
39.737,40.58,41.835
36.442,34.029,40.099
33.303,23.477,20.751
47.945,62.949,58.428
29.155,36.236,39.688
29.685,34.725,34.343
27.468,38.609,33.097
51.171,63.478,64.704
35.412,44.306,47.474
25.017,28.557,28.586
45.522,46.032,35.275
42.639,54.26,53.642
37.726,70.951,72.53
37.609,53.701,50.661
41.374,56.182,48.906
35.981,50.534,51.779
46.856,77.59,50.975
90.976,103.833,86.249
29.283,48.916,30.94
33.274,73.011,74.148
39.737,49.71,43.218
46.964,51.956,58.467
33.951,28.861,26.674
45.081,43.532,46.591
37.187,40.6,32.499
40.256,37.246,38.364
23.82,32.774,28.577
39.138,57.261,52.613
42.286,42.424,40.286
51.367,103.646,91.084
41.61,37.285,36.402
36.716,47.18,47.984
31.381,70.304,69.686
48.974,46.68,26.743
37.275,52.466,58.575
31.126,38.726,27.684
34.441,41.806,35.863
38.893,35.971,49.288
20.751,31.587,23.35
40.08,65.96,77.384
32.833,37.991,39.619
29.842,37.775,38.285
61.586,86.495,89.77
48.935,103.47,77.188
37.304,40.197,45.679
26.419,36.853,40.384
44.659,72.353,68.225
36.108,42.924,35.431
57.006,91.614,81.552
40.737,42.375,36.255
106.118,94.487,104.647
52.083,54.015,45.876
45.464,55.457,54.201
43.473,37.148,27.733
38.55,73.52,62.851
40.001,40.148,44.159
34.225,61.429,56.094
41.727,45.248,40.099
37.805,49.739,43.434
49.671,37.0,31.411
53.387,87.054,83.337
34.147,71.265,71.285
49.386,80.719,78.365
43.492,99.037,114.355
39.766,75.011,84.837
48.347,92.133,89.692
26.517,39.148,39.795
42.473,53.76,47.092
44.767,79.708,80.777
39.197,54.898,59.801
38.452,36.706,37.481
27.204,33.078,36.883
32.372,33.568,28.89
53.78,72.55,76.747
47.141,48.582,48.602
39.599,69.245,46.778
41.737,37.903,35.324
47.631,44.699,49.622
33.088,77.678,78.502
31.107,28.096,43.767
45.464,45.621,45.405
39.413,51.093,37.099
34.353,42.502,42.198
41.384,39.06,36.275
50.014,50.475,57.143
44.12,61.87,61.909
43.492,64.842,61.439
29.734,31.195,30.234
30.263,36.059,32.234
49.524,46.287,43.826
46.503,49.082,49.161
42.865,90.104,92.663
26.301,55.466,49.053
46.454,50.151,54.515
27.753,63.792,58.448
42.463,47.15,49.278
46.287,68.068,51.338
31.077,47.013,45.787
43.973,51.769,54.437
45.63,48.563,42.502
34.068,65.185,68.392
41.678,45.238,42.316
32.058,73.187,71.696
48.827,45.915,42.718
36.5,63.4,54.966
50.298,42.129,39.893
31.862,39.854,34.48
50.063,65.479,68.852
33.97,56.888,49.043
35.078,59.193,53.387
41.06,57.398,53.24
57.016,101.313,104.755
43.708,80.405,75.913
39.629,65.106,69.568
46.66,60.674,55.251
47.003,62.704,63.822
39.56,66.96,73.011
32.793,57.349,50.926
27.527,26.243,29.508
42.551,39.629,35.824
35.059,48.013,42.394
55.555,52.848,59.821
46.856,83.131,82.307
41.512,62.831,50.426
42.492,53.564,49.21
28.331,57.251,49.318
41.109,73.06,72.353
39.56,60.35,53.23
38.844,66.126,62.017
44.954,31.479,33.519
34.971,46.16,36.991
44.326,50.426,47.474
34.971,65.989,58.614
43.944,57.026,49.239
44.091,53.485,52.446
30.881,42.58,38.834
54.535,56.731,47.611
42.777,77.384,60.899
34.323,47.082,36.324
45.63,61.252,59.928
47.062,57.516,55.633
43.669,46.503,53.407
43.238,61.184,53.574
32.656,60.684,56.879
33.784,40.492,45.925
45.748,46.327,43.404
39.933,46.572,37.442
45.238,91.29,82.876
33.519,53.152,53.789
32.754,58.026,60.487
44.679,42.649,38.619
31.95,47.572,71.5
31.342,34.529,37.863
42.345,60.536,61.968
43.63,49.18,45.169
38.256,73.628,76.649
40.874,69.392,76.276
43.924,71.265,71.334
31.921,51.21,54.133
44.797,62.106,62.38
31.646,46.984,46.984
51.024,60.664,59.879
38.785,47.317,41.629
22.114,32.391,33.431
28.616,47.474,45.336
36.706,70.804,65.459
49.524,55.162,55.074
31.509,52.25,42.708
40.374,48.543,47.121
34.304,38.315,42.09
38.501,30.979,33.343
49.818,52.897,52.534
38.521,45.826,50.475
36.549,45.503,48.435
30.204,49.71,67.509
37.216,47.19,44.189
40.649,47.386,47.229
31.979,43.257,42.669
38.521,45.091,38.981
38.138,43.394,41.266
39.707,49.308,54.907
37.285,46.601,45.915
42.198,39.374,34.608
36.422,58.31,50.651
29.812,56.947,47.121
43.875,41.335,39.717
43.698,40.629,45.218
37.226,46.415,46.709
29.283,47.376,52.397
32.46,38.462,37.854
44.179,57.702,43.61
42.296,55.28,57.163
40.09,45.032,42.914
30.901,30.214,32.254
34.617,51.044,51.161
48.925,88.436,93.144
34.451,53.319,55.172
47.033,55.839,52.721
30.038,43.914,42.934
27.821,45.64,37.54
49.122,59.938,56.369
37.51,41.884,43.394
51.161,79.973,80.807
30.008,31.479,30.361
46.091,39.168,39.884
30.763,51.769,53.054
33.696,31.597,31.823
43.424,42.424,47.886
39.462,56.035,54.466
39.835,42.904,40.148
43.679,40.668,42.433
30.705,59.203,51.24
41.649,50.21,58.889
30.597,72.285,64.116
41.021,39.364,37.481
31.156,62.341,60.007
46.317,59.007,58.732
37.304,73.501,82.67
43.689,39.521,63.243
40.05,55.721,56.918
41.835,47.425,43.188
33.235,70.843,77.541
40.482,46.072,53.858
33.176,38.746,42.688
41.129,65.665,62.861
45.14,66.705,68.931
34.931,52.495,51.112
44.169,52.838,50.514
47.621,56.643,54.819
63.527,58.693,22.33
48.71,89.799,94.968
49.327,43.973,42.159
39.03,46.591,48.013
34.039,29.361,32.107
43.963,46.062,50.936
32.617,44.405,40.796
39.55,45.856,38.452
38.864,53.201,56.486
29.273,34.578,34.863
25.605,50.151,52.309
35.127,73.069,74.884
44.463,91.79,82.052
34.833,65.146,63.939
35.059,59.526,63.047
28.224,34.0,36.157
51.181,65.91,62.919
95.919,91.937,81.17
40.57,101.822,105.353
43.443,49.357,47.18
47.474,59.468,58.124
50.769,82.317,87.083
39.05,50.426,60.723
34.372,62.566,62.645
42.924,55.025,55.672
47.984,74.56,58.271
32.901,39.442,40.148
38.903,33.274,35.265
36.157,46.385,28.577
26.154,32.166,32.391
47.562,47.896,46.582
37.942,53.358,49.465
35.922,51.446,46.395
34.853,42.943,41.129
27.292,58.654,57.29
25.36,39.844,43.041
35.5,39.58,48.259
28.567,76.433,81.072
41.159,45.993,43.914
34.794,36.177,42.551
39.285,66.097,70.0
32.47,33.323,27.596
31.048,28.42,31.96
55.221,56.496,59.703
40.805,47.788,45.67
47.758,56.8,55.525
39.374,68.705,75.06
39.992,51.289,55.388
31.989,43.424,42.806
28.253,33.372,30.871
33.323,40.325,44.101
30.685,59.948,57.879
40.325,66.362,53.633
33.823,32.499,28.822
47.268,91.251,77.992
38.648,43.032,38.501
33.284,21.653,30.312
33.725,50.151,50.749
42.149,36.334,32.931
45.14,43.267,44.15
41.06,76.688,76.825
42.522,45.189,43.208
34.823,36.079,38.707
30.558,33.254,30.499
36.03,54.221,60.095
35.755,41.747,43.375
54.476,60.213,46.748
33.921,44.061,47.474
30.087,37.707,36.138
41.021,57.016,49.563
48.925,49.514,40.58
38.226,36.746,34.853
37.667,36.942,36.481
43.895,50.289,61.752
70.794,61.419,76.227
38.893,40.825,43.394
40.805,63.743,60.164
34.108,35.402,32.46
32.038,55.202,55.486
43.483,54.231,55.231
37.255,32.342,37.246
43.247,33.196,36.383
20.516,43.973,29.753
37.991,63.076,52.23
30.734,37.118,34.823
35.294,43.63,44.336
29.155,34.157,39.119
31.636,55.3,50.926
36.118,60.38,63.577
67.931,80.895,69.882
39.835,42.639,38.952
27.498,66.381,44.973
28.792,35.99,35.765
46.827,49.475,57.016
38.677,53.142,46.709
23.742,44.287,40.384
47.268,42.394,38.834
26.949,43.944,52.26
56.584,50.867,74.668
37.854,47.405,50.063
46.611,57.075,58.448
33.754,50.308,54.358
41.413,40.923,40.953
39.942,49.671,47.121
44.346,45.003,40.266
28.89,25.821,27.213
32.127,60.291,58.948
40.649,61.154,60.36
31.048,61.39,58.771
33.804,36.294,33.804
34.971,37.461,43.944
41.6,68.274,70.186
41.531,57.369,59.183
31.322,33.921,38.844
35.373,36.275,42.59
30.577,37.756,33.892
31.666,32.676,34.774
37.697,54.535,58.928
31.548,46.336,46.434
43.375,53.083,58.987
43.326,46.758,26.272
37.079,34.774,57.31
44.826,53.691,50.239
53.24,41.374,53.132
38.148,69.451,77.649
47.817,50.23,29.793
29.92,57.134,51.328
42.669,63.125,57.359
37.246,78.718,71.873
54.751,79.238,71.794
43.796,66.303,68.617
47.611,54.8,58.301
46.944,57.506,52.083
39.717,53.329,47.768
47.494,43.071,41.57
30.342,55.388,49.435
40.492,48.062,44.316
37.442,58.909,56.712
47.68,39.393,40.07
46.542,50.239,51.289
40.011,57.192,58.879
36.549,60.87,50.396
39.227,58.026,59.418
30.812,58.595,61.684
47.121,86.053,83.2
38.726,64.93,67.47
30.293,27.851,29.969
45.062,38.844,33.519
42.806,52.926,48.111
40.982,60.017,47.033
43.041,58.438,62.272
34.451,38.579,40.492
49.661,58.673,66.764
35.657,68.588,52.387
41.247,72.805,52.809
29.449,37.285,37.785
36.098,70.255,66.597
27.841,67.293,68.146
34.627,42.286,40.099
44.002,44.199,47.621
34.294,24.507,35.863
30.469,41.355,30.842
36.746,37.824,39.727
46.16,51.426,58.085
27.361,30.234,30.43
52.868,71.481,72.295
37.157,70.706,69.706
29.685,37.138,36.206
32.999,45.679,44.11
35.814,42.737,38.432
43.895,39.668,20.937
36.177,53.172,59.772
30.038,27.262,30.508
35.167,66.724,71.52
37.285,51.936,58.359
36.53,40.364,38.02
38.393,29.959,35.726
38.226,43.228,40.256
33.509,66.352,67.293
29.636,48.013,42.227
47.337,48.847,46.209
43.483,42.669,43.904
35.118,74.178,74.217
43.669,77.149,78.237
45.434,45.248,49.896
39.403,36.853,38.03
38.315,49.524,51.083
35.118,98.165,99.312
31.234,34.108,29.508
40.933,31.695,45.228
50.161,53.329,27.988
37.55,34.274,28.881
37.873,44.434,42.208
36.481,36.647,38.491
41.649,32.019,33.745
43.62,51.397,49.779
42.424,43.846,42.679
45.601,50.573,50.279
44.434,77.62,84.553
41.943,49.2,45.66
37.02,41.227,38.04
40.776,61.419,52.848
41.129,53.525,50.122
47.905,54.898,60.213
42.296,38.06,43.355
47.111,57.241,56.947
45.395,72.491,68.774
35.098,26.027,35.932
37.363,31.332,34.157
44.434,71.736,51.946
44.512,43.051,43.738
41.874,63.312,67.568
34.372,45.934,44.61
48.445,48.984,57.124
46.944,59.007,58.183
41.286,65.038,70.882
31.117,62.9,58.958
32.892,60.889,45.817
37.697,71.236,69.382
37.687,56.898,51.465
33.921,46.376,40.835
47.513,59.879,59.772
44.385,47.307,49.239
54.858,104.372,110.835
40.698,44.532,50.593
45.611,58.909,50.338
41.384,65.94,53.525
33.46,54.937,57.163
45.15,49.239,46.837
43.188,53.584,57.545
43.345,51.22,51.671
43.188,42.443,41.894
38.462,45.179,46.837
35.598,39.786,45.797
42.884,50.141,49.975
32.656,61.35,57.438
50.053,97.968,94.585
34.166,47.111,47.876
31.695,60.556,58.222
43.169,52.809,50.298
31.352,54.76,60.978
40.972,42.188,43.071
35.804,53.309,44.954
41.649,47.964,53.652
40.05,45.248,49.465
34.823,35.039,30.989
37.05,51.612,58.722
36.03,36.049,40.139
33.333,33.951,40.354
37.148,43.228,37.805
43.581,43.738,44.503
39.609,57.898,35.716
45.111,65.852,69.353
30.116,40.021,39.619
40.452,41.767,26.36
34.941,48.749,50.769
37.226,61.645,60.791
35.431,36.873,32.205
45.738,52.701,56.555
32.803,48.435,44.659
48.935,31.666,38.393
35.588,51.632,56.702
23.507,46.562,46.915
36.343,36.236,22.791
32.676,42.63,55.172
36.098,40.452,35.127
49.68,91.388,76.551
50.034,107.069,121.112
43.983,93.33,87.152
41.276,31.264,32.842
49.308,37.491,36.746
47.611,69.225,69.353
41.384,64.351,56.457
40.443,45.199,46.003
29.861,33.98,32.607
36.883,49.631,44.355
35.02,56.643,52.495
40.933,96.645,97.017
31.156,55.682,55.211
43.492,41.668,40.6
40.403,91.182,95.527
40.825,76.404,66.401
53.633,56.82,61.9
32.98,67.852,67.225
38.344,39.795,31.823
50.857,55.005,54.613
33.48,42.924,41.708
53.574,76.335,69.833
41.237,61.537,55.584
46.101,59.87,57.555
46.984,69.666,79.836
39.452,50.593,49.7
44.552,71.079,68.352
40.452,45.974,39.746
50.72,75.796,89.182
33.862,45.709,47.248
36.177,88.937,94.183
86.975,82.356,70.775
33.186,35.932,34.0
37.54,87.024,63.626
45.091,96.282,94.771
40.041,38.118,26.301
51.279,84.141,83.455
31.489,67.813,79.208
95.075,111.178,97.547
43.649,74.521,80.63
37.824,55.878,49.867
43.179,90.545,79.189
40.07,107.991,106.373
39.462,41.051,45.209
47.072,46.317,45.895
41.835,79.061,84.975
38.148,78.787,80.581
41.717,58.173,57.565
26.458,52.73,43.718
36.598,36.157,34.264
35.814,46.876,42.943
59.713,60.507,65.332
41.943,70.402,59.036
39.678,56.81,44.64
41.06,48.965,61.998
41.1,48.406,50.906
46.072,48.16,46.876
31.793,44.051,35.696
30.587,51.093,50.71
34.784,49.082,50.2
40.148,44.326,51.034
58.487,76.551,71.441
28.175,48.661,51.661
41.512,78.806,74.452
39.903,38.54,36.785
37.844,38.717,40.129
47.572,57.222,59.399
37.265,45.483,43.404
38.324,54.584,50.534
52.897,57.977,56.104
43.679,48.837,46.346
35.284,45.63,45.12
25.723,37.932,33.97
46.229,44.591,46.552
52.034,48.347,53.868
29.744,49.828,52.348
30.008,37.863,28.42
43.1,60.968,51.936
48.033,58.703,50.328
50.642,69.461,78.836
41.933,77.227,60.605
32.892,28.145,31.695
34.127,34.559,38.471
43.953,88.642,86.661
33.921,83.719,69.441
37.775,56.467,57.791
33.303,36.314,32.029
37.393,40.403,38.726
27.89,27.282,20.025
32.999,43.159,67.087
54.348,57.339,72.285
25.144,59.575,59.526
40.894,46.886,60.448
37.157,66.538,67.342
28.773,71.785,69.686
43.385,49.798,49.641
49.327,50.681,51.554
48.053,51.102,45.258
45.67,60.419,59.124
35.784,27.969,34.009
32.715,47.15,40.727
39.962,54.819,54.858
48.435,85.171,65.714
40.305,60.674,59.87
35.412,70.647,63.39
30.126,38.834,38.942
34.098,37.609,35.422
53.76,60.723,62.615
37.206,39.344,38.481
30.332,69.617,57.016
29.851,44.699,44.12
30.214,35.402,40.041
41.629,57.84,48.896
42.012,58.016,57.212
39.001,54.231,46.415
45.032,69.568,72.03
39.54,33.784,36.432
38.256,36.814,33.274
26.39,39.756,37.187
34.784,44.503,36.785
42.345,54.682,49.259
39.589,44.542,36.118
41.972,40.521,39.197
43.12,93.222,84.837
28.449,39.197,36.392
22.506,47.18,36.187
44.816,58.202,55.025
35.431,76.698,76.021
33.892,31.156,29.312
39.815,63.949,55.525
32.754,51.171,57.192
24.517,44.973,35.471
46.13,61.86,56.996
35.049,48.523,44.973
44.738,48.837,50.671
32.97,38.207,39.913
30.332,39.393,30.734
31.009,36.422,40.364
45.189,41.041,36.314
27.586,34.019,30.214
38.432,40.805,43.522
42.639,46.68,47.464
47.807,68.656,66.116
62.164,77.149,77.502
32.499,31.675,35.353
46.317,54.692,57.928
38.315,74.619,78.277
40.55,31.117,33.539
39.629,40.639,44.002
32.617,37.814,32.264
35.51,40.6,40.08
39.236,78.463,90.555
47.543,64.096,60.105
33.666,45.768,60.801
34.343,37.648,44.248
49.475,67.068,72.344
30.812,40.001,29.704
35.883,94.889,100.577
39.844,66.038,58.33
41.237,89.839,76.776
45.572,51.789,44.483
40.805,58.909,59.624
33.578,35.039,32.754
41.757,43.385,49.278
42.816,47.199,44.709
40.953,44.081,34.519
33.47,46.827,48.602
28.979,49.18,49.886
42.306,52.515,53.75
38.167,46.935,54.809
29.616,36.265,35.225
49.21,42.934,42.992
51.485,46.699,46.67
45.63,61.586,63.743
33.813,43.904,50.308
36.383,39.707,39.923
29.881,49.229,47.425
40.864,33.696,40.962
31.038,42.355,41.384
42.051,50.073,45.719
39.207,49.112,35.775
33.303,39.148,39.786
43.012,44.051,40.815
43.591,54.77,49.965
42.041,36.098,37.707
35.873,81.268,88.652
30.528,29.175,30.361
43.071,53.799,58.389
42.522,33.588,34.617
32.784,31.568,32.48
31.891,32.333,37.187
30.116,35.902,36.108
32.323,34.912,44.424
42.463,81.699,74.109
33.97,59.193,62.488
47.543,42.267,36.108
40.08,54.211,39.884
34.098,32.852,33.225
39.707,58.418,55.927
39.089,79.61,84.484
29.626,25.919,23.212
44.355,33.607,36.059
48.484,77.629,74.982
39.844,48.072,59.566
27.714,80.365,76.668
28.675,34.51,33.725
47.013,92.663,87.671
44.826,61.38,58.487
38.217,96.625,97.351
40.266,80.601,78.336
43.385,73.03,78.836
40.619,73.197,79.179
42.002,67.617,66.254
37.863,53.162,54.28
39.384,70.049,66.43
50.063,67.529,81.778
46.356,77.316,83.955
38.883,53.358,54.348
44.022,59.536,59.83
43.228,77.865,71.069
46.209,70.069,81.307
24.693,34.176,32.813
41.129,47.268,50.308
43.816,57.614,55.976
31.293,41.237,42.865
41.394,53.417,55.319
46.738,51.72,47.317
31.979,49.318,52.348
59.83,54.496,53.642
56.898,50.808,61.36
37.893,79.591,99.704
93.654,85.416,96.556
38.05,49.288,50.847
40.756,43.139,42.649
40.246,41.423,51.406
50.955,83.592,84.867
41.119,41.639,41.884
44.826,70.039,65.214
35.206,44.826,45.032
35.765,50.024,46.013
40.894,43.081,44.601
25.056,57.389,61.292
36.343,51.799,55.359
37.236,45.836,36.922
36.647,53.897,42.473
33.745,33.647,30.773
42.267,47.905,43.081
56.163,62.733,67.058
37.03,48.298,46.229
36.991,35.765,26.988
29.851,61.36,60.164
26.194,39.05,41.296
35.353,51.622,43.738
39.913,53.701,53.466
53.005,56.673,38.03
36.402,39.56,35.0
